Cycle: 5  NKG2A  32 nM_X	Cycle: 5  NKG2A  32 nM_Y	Fitted Cycle: 5  NKG2A  32 nM_X	Fitted Cycle: 5  NKG2A  32 nM_Y	Cycle: 6  NKG2A  16 nM_X	Cycle: 6  NKG2A  16 nM_Y	Fitted Cycle: 6  NKG2A  16 nM_X	Fitted Cycle: 6  NKG2A  16 nM_Y	Cycle: 7  NKG2A  8 nM_X	Cycle: 7  NKG2A  8 nM_Y	Fitted Cycle: 7  NKG2A  8 nM_X	Fitted Cycle: 7  NKG2A  8 nM_Y	Cycle: 8  NKG2A  4 nM_X	Cycle: 8  NKG2A  4 nM_Y	Fitted Cycle: 8  NKG2A  4 nM_X	Fitted Cycle: 8  NKG2A  4 nM_Y	Cycle: 9  NKG2A  2 nM_X	Cycle: 9  NKG2A  2 nM_Y	Fitted Cycle: 9  NKG2A  2 nM_X	Fitted Cycle: 9  NKG2A  2 nM_Y	Cycle: 10  NKG2A  8 nM_X	Cycle: 10  NKG2A  8 nM_Y	Fitted Cycle: 10  NKG2A  8 nM_X	Fitted Cycle: 10  NKG2A  8 nM_Y
158.04	11.1362	158.04	11.2422	158.04	6.41964	158.04	6.46885	158.04	3.42659	158.04	3.45774	158.04	1.77999	158.04	1.78179	158.04	0.791829	158.04	0.838051	158.04	3.28048	158.04	3.31234
158.14	11.1292	158.14	11.2425	158.14	6.42118	158.14	6.46907	158.14	3.4235	158.14	3.45788	158.14	1.77763	158.14	1.78187	158.14	0.79533	158.14	0.838094	158.14	3.27226	158.14	3.31248
158.24	11.1381	158.24	11.2427	158.24	6.42354	158.24	6.46929	158.24	3.42269	158.24	3.45802	158.24	1.78975	158.24	1.78195	158.24	0.791829	158.24	0.838138	158.24	3.27462	158.24	3.31262
158.34	11.1388	158.34	11.243	158.34	6.41833	158.34	6.46952	158.34	3.42334	158.34	3.45816	158.34	1.78064	158.34	1.78203	158.34	0.79834	158.34	0.838181	158.34	3.27917	158.34	3.31276
158.44	11.1453	158.44	11.2433	158.44	6.42485	158.44	6.46974	158.44	3.4318	158.44	3.45831	158.44	1.7852	158.44	1.78211	158.44	0.795084	158.44	0.838224	158.44	3.27519	158.44	3.31291
158.54	11.1427	158.54	11.2435	158.54	6.42224	158.54	6.46996	158.54	3.42529	158.54	3.45845	158.54	1.78381	158.54	1.78219	158.54	0.798339	158.54	0.838267	158.54	3.28308	158.54	3.31305
158.64	11.1329	158.64	11.2438	158.64	6.42224	158.64	6.47017	158.64	3.41358	158.64	3.45859	158.64	1.76697	158.64	1.78227	158.64	0.786622	158.64	0.83831	158.64	3.27722	158.64	3.31319
158.74	11.1403	158.74	11.244	158.74	6.41988	158.74	6.47039	158.74	3.42293	158.74	3.45873	158.74	1.77633	158.74	1.78236	158.74	0.786214	158.74	0.838353	158.74	3.27681	158.74	3.31333
158.84	11.1401	158.84	11.2443	158.84	6.4294	158.84	6.47061	158.84	3.42074	158.84	3.45887	158.84	1.77608	158.84	1.78244	158.84	0.789876	158.84	0.838395	158.84	3.28048	158.84	3.31347
158.94	11.1332	158.94	11.2446	158.94	6.42249	158.94	6.47083	158.94	3.42554	158.94	3.45901	158.94	1.76917	158.94	1.78252	158.94	0.779053	158.94	0.838438	158.94	3.27356	158.94	3.31361
159.04	11.1394	159.04	11.2448	159.04	6.41899	159.04	6.47105	159.04	3.42009	159.04	3.45915	159.04	1.76567	159.04	1.78259	159.04	0.783366	159.04	0.83848	159.04	3.27006	159.04	3.31375
159.14	11.1381	159.14	11.2451	159.14	6.42745	159.14	6.47126	159.14	3.42073	159.14	3.45929	159.14	1.77413	159.14	1.78267	159.14	0.784016	159.14	0.838523	159.14	3.27852	159.14	3.31389
159.24	11.1381	159.24	11.2453	159.24	6.42281	159.24	6.47148	159.24	3.42464	159.24	3.45943	159.24	1.77022	159.24	1.78275	159.24	0.778157	159.24	0.838565	159.24	3.27462	159.24	3.31403
159.34	11.1453	159.34	11.2456	159.34	6.4268	159.34	6.47169	159.34	3.42204	159.34	3.45957	159.34	1.76567	159.34	1.78283	159.34	0.789225	159.34	0.838607	159.34	3.27983	159.34	3.31417
159.44	11.1381	159.44	11.2459	159.44	6.42159	159.44	6.47191	159.44	3.42464	159.44	3.45971	159.44	1.76046	159.44	1.78291	159.44	0.783284	159.44	0.838649	159.44	3.27462	159.44	3.31431
159.54	11.1499	159.54	11.2461	159.54	6.42159	159.54	6.47212	159.54	3.42659	159.54	3.45985	159.54	1.77022	159.54	1.78299	159.54	0.778157	159.54	0.838691	159.54	3.28438	159.54	3.31445
159.64	11.1403	159.64	11.2464	159.64	6.42379	159.64	6.47233	159.64	3.42684	159.64	3.45999	159.64	1.76265	159.64	1.78307	159.64	0.778402	159.64	0.838733	159.64	3.27681	159.64	3.31459
159.74	11.1525	159.74	11.2466	159.74	6.42029	159.74	6.47255	159.74	3.42529	159.74	3.46012	159.74	1.75916	159.74	1.78315	159.74	0.786621	159.74	0.838775	159.74	3.28308	159.74	3.31472
159.84	11.1538	159.84	11.2469	159.84	6.42159	159.84	6.47276	159.84	3.42074	159.84	3.46026	159.84	1.76046	159.84	1.78323	159.84	0.782064	159.84	0.838817	159.84	3.28048	159.84	3.31486
159.94	11.1518	159.94	11.2471	159.94	6.43136	159.94	6.47297	159.94	3.42782	159.94	3.4604	159.94	1.76827	159.94	1.7833	159.94	0.780111	159.94	0.838858	159.94	3.28634	159.94	3.315
160.04	11.144	160.04	11.2474	160.04	6.41964	160.04	6.47318	160.04	3.41878	160.04	3.46054	160.04	1.76046	160.04	1.78338	160.04	0.782064	160.04	0.8389	160.04	3.29024	160.04	3.31514
160.14	11.1446	160.14	11.2476	160.14	6.42875	160.14	6.47339	160.14	3.42399	160.14	3.46067	160.14	1.76176	160.14	1.78346	160.14	0.783365	160.14	0.838941	160.14	3.28495	160.14	3.31527
160.24	11.1388	160.24	11.2479	160.24	6.42615	160.24	6.4736	160.24	3.43115	160.24	3.46081	160.24	1.7572	160.24	1.78354	160.24	0.786621	160.24	0.838982	160.24	3.27917	160.24	3.31541
160.34	11.1525	160.34	11.2481	160.34	6.43201	160.34	6.47381	160.34	3.42334	160.34	3.46094	160.34	1.76428	160.34	1.78361	160.34	0.782715	160.34	0.839023	160.34	3.28894	160.34	3.31554
160.44	11.1482	160.44	11.2484	160.44	6.42769	160.44	6.47402	160.44	3.42879	160.44	3.46108	160.44	1.75289	160.44	1.78369	160.44	0.778402	160.44	0.839064	160.44	3.27877	160.44	3.31568
160.54	11.1486	160.54	11.2486	160.54	6.41833	160.54	6.47423	160.54	3.4292	160.54	3.46121	160.54	1.74744	160.54	1.78377	160.54	0.778809	160.54	0.839105	160.54	3.27331	160.54	3.31581
160.64	11.146	160.64	11.2489	160.64	6.4255	160.64	6.47444	160.64	3.42855	160.64	3.46135	160.64	1.75655	160.64	1.78384	160.64	0.785969	160.64	0.839146	160.64	3.27266	160.64	3.31595
160.74	11.1538	160.74	11.2491	160.74	6.42354	160.74	6.47464	160.74	3.42074	160.74	3.46148	160.74	1.74483	160.74	1.78392	160.74	0.779378	160.74	0.839187	160.74	3.27071	160.74	3.31608
160.84	11.1521	160.84	11.2494	160.84	6.4211	160.84	6.47485	160.84	3.42879	160.84	3.46162	160.84	1.75094	160.84	1.784	160.84	0.784261	160.84	0.839228	160.84	3.26705	160.84	3.31622
160.94	11.1434	160.94	11.2496	160.94	6.42094	160.94	6.47506	160.94	3.42008	160.94	3.46175	160.94	1.74418	160.94	1.78407	160.94	0.777506	160.94	0.839268	160.94	3.27006	160.94	3.31635
161.04	11.1577	161.04	11.2499	161.04	6.43136	161.04	6.47526	161.04	3.4305	161.04	3.46188	161.04	1.75264	161.04	1.78415	161.04	0.772298	161.04	0.839309	161.04	3.26876	161.04	3.31648
161.14	11.157	161.14	11.2501	161.14	6.42875	161.14	6.47547	161.14	3.4279	161.14	3.46202	161.14	1.75199	161.14	1.78422	161.14	0.779459	161.14	0.839349	161.14	3.26811	161.14	3.31662
161.24	11.1603	161.24	11.2503	161.24	6.4281	161.24	6.47567	161.24	3.42725	161.24	3.46215	161.24	1.76111	161.24	1.7843	161.24	0.788574	161.24	0.839389	161.24	3.2616	161.24	3.31675
161.34	11.1564	161.34	11.2506	161.34	6.43396	161.34	6.47587	161.34	3.4292	161.34	3.46228	161.34	1.75916	161.34	1.78437	161.34	0.784668	161.34	0.839429	161.34	3.26746	161.34	3.31688
161.44	11.1525	161.44	11.2508	161.44	6.43005	161.44	6.47608	161.44	3.42334	161.44	3.46241	161.44	1.74939	161.44	1.78445	161.44	0.794434	161.44	0.83947	161.44	3.26282	161.44	3.31701
161.54	11.154	161.54	11.2511	161.54	6.4316	161.54	6.47628	161.54	3.41634	161.54	3.46254	161.54	1.75094	161.54	1.78452	161.54	0.788167	161.54	0.83951	161.54	3.26314	161.54	3.31714
161.64	11.1512	161.64	11.2513	161.64	6.42875	161.64	6.47648	161.64	3.42008	161.64	3.46267	161.64	1.74735	161.64	1.7846	161.64	0.779459	161.64	0.839549	161.64	3.26029	161.64	3.31727
161.74	11.1557	161.74	11.2515	161.74	6.43136	161.74	6.47668	161.74	3.42074	161.74	3.46281	161.74	1.75069	161.74	1.78467	161.74	0.784017	161.74	0.839589	161.74	3.25118	161.74	3.31741
161.84	11.1583	161.84	11.2518	161.84	6.4281	161.84	6.47688	161.84	3.4292	161.84	3.46294	161.84	1.74939	161.84	1.78475	161.84	0.782715	161.84	0.839629	161.84	3.25769	161.84	3.31754
161.94	11.1648	161.94	11.252	161.94	6.42875	161.94	6.47708	161.94	3.42399	161.94	3.46307	161.94	1.75395	161.94	1.78482	161.94	0.777506	161.94	0.839668	161.94	3.2642	161.94	3.31767
162.04	11.1609	162.04	11.2523	162.04	6.43656	162.04	6.47728	162.04	3.43571	162.04	3.4632	162.04	1.75199	162.04	1.7849	162.04	0.787271	162.04	0.839708	162.04	3.25639	162.04	3.3178
162.14	11.1643	162.14	11.2525	162.14	6.42704	162.14	6.47748	162.14	3.42814	162.14	3.46333	162.14	1.75224	162.14	1.78497	162.14	0.773113	162.14	0.839747	162.14	3.24687	162.14	3.31793
162.24	11.1629	162.24	11.2527	162.24	6.43852	162.24	6.47768	162.24	3.42399	162.24	3.46345	162.24	1.75395	162.24	1.78504	162.24	0.771647	162.24	0.839787	162.24	3.25834	162.24	3.31805
162.34	11.1583	162.34	11.253	162.34	6.4281	162.34	6.47788	162.34	3.42334	162.34	3.46358	162.34	1.7533	162.34	1.78512	162.34	0.772949	162.34	0.839826	162.34	3.24402	162.34	3.31818
162.44	11.1544	162.44	11.2532	162.44	6.43787	162.44	6.47808	162.44	3.42334	162.44	3.46371	162.44	1.74939	162.44	1.78519	162.44	0.76709	162.44	0.839865	162.44	3.24402	162.44	3.31831
162.54	11.1609	162.54	11.2534	162.54	6.43583	162.54	6.47828	162.54	3.43376	162.54	3.46384	162.54	1.75199	162.54	1.78526	162.54	0.775552	162.54	0.839904	162.54	3.24076	162.54	3.31844
162.64	11.1518	162.64	11.2537	162.64	6.42354	162.64	6.47847	162.64	3.42269	162.64	3.46397	162.64	1.74093	162.64	1.78534	162.64	0.760581	162.64	0.839943	162.64	3.24264	162.64	3.31857
162.74	11.1521	162.74	11.2539	162.74	6.42574	162.74	6.47867	162.74	3.42489	162.74	3.4641	162.74	1.7568	162.74	1.78541	162.74	0.770589	162.74	0.839982	162.74	3.24166	162.74	3.3187
162.84	11.1551	162.84	11.2541	162.84	6.43266	162.84	6.47886	162.84	3.4318	162.84	3.46422	162.84	1.7559	162.84	1.78548	162.84	0.769694	162.84	0.84002	162.84	3.24076	162.84	3.31882
162.94	11.1473	162.94	11.2544	162.94	6.42875	162.94	6.47906	162.94	3.42399	162.94	3.46435	162.94	1.75785	162.94	1.78555	162.94	0.759928	162.94	0.840059	162.94	3.23686	162.94	3.31895
163.04	11.1551	163.04	11.2546	163.04	6.43852	163.04	6.47925	163.04	3.42204	163.04	3.46448	163.04	1.76176	163.04	1.78563	163.04	0.769693	163.04	0.840098	163.04	3.2349	163.04	3.31908
163.14	11.1512	163.14	11.2548	163.14	6.42485	163.14	6.47945	163.14	3.41423	163.14	3.4646	163.14	1.76371	163.14	1.7857	163.14	0.769694	163.14	0.840136	163.14	3.231	163.14	3.3192
163.24	11.1618	163.24	11.255	163.24	6.42379	163.24	6.47964	163.24	3.42293	163.24	3.46473	163.24	1.76265	163.24	1.78577	163.24	0.770589	163.24	0.840174	163.24	3.24166	163.24	3.31933
163.34	11.1603	163.34	11.2553	163.34	6.4281	163.34	6.47983	163.34	3.42725	163.34	3.46485	163.34	1.76233	163.34	1.78584	163.34	0.778809	163.34	0.840213	163.34	3.24011	163.34	3.31945
163.44	11.1544	163.44	11.2555	163.44	6.43201	163.44	6.48003	163.44	3.42065	163.44	3.46498	163.44	1.76306	163.44	1.78591	163.44	0.782715	163.44	0.840251	163.44	3.23816	163.44	3.31958
163.54	11.1648	163.54	11.2557	163.54	6.43266	163.54	6.48022	163.54	3.42008	163.54	3.4651	163.54	1.76567	163.54	1.78598	163.54	0.783366	163.54	0.840289	163.54	3.25053	163.54	3.3197
163.64	11.1622	163.64	11.256	163.64	6.43005	163.64	6.48041	163.64	3.42725	163.64	3.46523	163.64	1.77087	163.64	1.78606	163.64	0.790527	163.64	0.840327	163.64	3.24597	163.64	3.31983
163.74	11.1592	163.74	11.2562	163.74	6.4329	163.74	6.4806	163.74	3.42423	163.74	3.46535	163.74	1.76982	163.74	1.78613	163.74	0.787516	163.74	0.840365	163.74	3.24491	163.74	3.31995
163.84	11.1596	163.84	11.2564	163.84	6.43136	163.84	6.48079	163.84	3.43831	163.84	3.46548	163.84	1.76827	163.84	1.7862	163.84	0.803548	163.84	0.840403	163.84	3.25313	163.84	3.32008
163.94	11.1596	163.94	11.2566	163.94	6.43331	163.94	6.48098	163.94	3.4305	163.94	3.4656	163.94	1.77413	163.94	1.78627	163.94	0.804769	163.94	0.84044	163.94	3.24532	163.94	3.3202
164.04	11.1608	164.04	11.2568	164.04	6.43331	164.04	6.48117	164.04	3.4305	164.04	3.46572	164.04	1.77608	164.04	1.78634	164.04	0.799641	164.04	0.840478	164.04	3.25118	164.04	3.32032
164.14	11.1486	164.14	11.2571	164.14	6.4281	164.14	6.48136	164.14	3.43115	164.14	3.46585	164.14	1.77478	164.14	1.78641	164.14	0.798341	164.14	0.840515	164.14	3.24011	164.14	3.32045
164.24	11.1596	164.24	11.2573	164.24	6.43721	164.24	6.48155	164.24	3.42659	164.24	3.46597	164.24	1.78194	164.24	1.78648	164.24	0.805501	164.24	0.840553	164.24	3.25118	164.24	3.32057
164.34	11.1616	164.34	11.2575	164.34	6.43331	164.34	6.48174	164.34	3.43831	164.34	3.46609	164.34	1.77804	164.34	1.78655	164.34	0.801595	164.34	0.84059	164.34	3.24923	164.34	3.32069
164.44	11.1527	164.44	11.2577	164.44	6.42371	164.44	6.48192	164.44	3.42944	164.44	3.46621	164.44	1.77893	164.44	1.78662	164.44	0.792725	164.44	0.840627	164.44	3.24353	164.44	3.32081
164.54	11.1622	164.54	11.258	164.54	6.43201	164.54	6.48211	164.54	3.42529	164.54	3.46634	164.54	1.77869	164.54	1.78669	164.54	0.802246	164.54	0.840665	164.54	3.24206	164.54	3.32094
164.64	11.1622	164.64	11.2582	164.64	6.4281	164.64	6.4823	164.64	3.4292	164.64	3.46646	164.64	1.78455	164.64	1.78676	164.64	0.802246	164.64	0.840702	164.64	3.25378	164.64	3.32106
164.74	11.1616	164.74	11.2584	164.74	6.4255	164.74	6.48248	164.74	3.43831	164.74	3.46658	164.74	1.77804	164.74	1.78683	164.74	0.801595	164.74	0.840739	164.74	3.25313	164.74	3.32118
164.84	11.1683	164.84	11.2586	164.84	6.43616	164.84	6.48267	164.84	3.43335	164.84	3.4667	164.84	1.77307	164.84	1.78689	164.84	0.80249	164.84	0.840776	164.84	3.24426	164.84	3.3213
164.94	11.172	164.94	11.2588	164.94	6.43591	164.94	6.48285	164.94	3.43311	164.94	3.46682	164.94	1.78455	164.94	1.78696	164.94	0.810059	164.94	0.840812	164.94	3.24207	164.94	3.32142
165.04	11.1694	165.04	11.259	165.04	6.44112	165.04	6.48304	165.04	3.44027	165.04	3.46694	165.04	1.77999	165.04	1.78703	165.04	0.807454	165.04	0.840849	165.04	3.24923	165.04	3.32154
165.14	11.1616	165.14	11.2593	165.14	6.43526	165.14	6.48322	165.14	3.43441	165.14	3.46706	165.14	1.7734	165.14	1.7871	165.14	0.799642	165.14	0.840886	165.14	3.24141	165.14	3.32166
165.24	11.1746	165.24	11.2595	165.24	6.43852	165.24	6.4834	165.24	3.4318	165.24	3.46718	165.24	1.76957	165.24	1.78717	165.24	0.808756	165.24	0.840922	165.24	3.24076	165.24	3.32178
165.34	11.1729	165.34	11.2597	165.34	6.44462	165.34	6.48359	165.34	3.44377	165.34	3.4673	165.34	1.77763	165.34	1.78724	165.34	0.805094	165.34	0.840959	165.34	3.23319	165.34	3.3219
165.44	11.1707	165.44	11.2599	165.44	6.44438	165.44	6.48377	165.44	3.45256	165.44	3.46742	165.44	1.77543	165.44	1.78731	165.44	0.804118	165.44	0.840995	165.44	3.231	165.44	3.32202
165.54	11.1733	165.54	11.2601	165.54	6.45089	165.54	6.48395	165.54	3.44808	165.54	3.46754	165.54	1.7839	165.54	1.78737	165.54	0.811361	165.54	0.841031	165.54	3.23946	165.54	3.32214
165.64	11.1713	165.64	11.2603	165.64	6.44893	165.64	6.48413	165.64	3.44613	165.64	3.46766	165.64	1.77999	165.64	1.78744	165.64	0.809407	165.64	0.841067	165.64	3.23555	165.64	3.32226
165.74	11.1681	165.74	11.2605	165.74	6.44568	165.74	6.48431	165.74	3.44873	165.74	3.46777	165.74	1.78259	165.74	1.78751	165.74	0.806152	165.74	0.841103	165.74	3.23816	165.74	3.32237
165.84	11.1766	165.84	11.2607	165.84	6.45024	165.84	6.48449	165.84	3.44157	165.84	3.46789	165.84	1.78715	165.84	1.78758	165.84	0.800944	165.84	0.841139	165.84	3.23295	165.84	3.32249
165.94	11.1759	165.94	11.261	165.94	6.43909	165.94	6.48467	165.94	3.45068	165.94	3.46801	165.94	1.78064	165.94	1.78764	165.94	0.804199	165.94	0.841175	165.94	3.23621	165.94	3.32261
166.04	11.185	166.04	11.2612	166.04	6.43136	166.04	6.48485	166.04	3.44613	166.04	3.46813	166.04	1.78585	166.04	1.78771	166.04	0.799642	166.04	0.841211	166.04	3.23555	166.04	3.32273
166.14	11.1853	166.14	11.2614	166.14	6.44722	166.14	6.48503	166.14	3.44442	166.14	3.46824	166.14	1.78414	166.14	1.78778	166.14	0.797932	166.14	0.841247	166.14	3.24483	166.14	3.32284
166.24	11.1889	166.24	11.2616	166.24	6.45284	166.24	6.48521	166.24	3.45003	166.24	3.46836	166.24	1.78975	166.24	1.78784	166.24	0.797689	166.24	0.841283	166.24	3.23751	166.24	3.32296
166.34	11.1857	166.34	11.2618	166.34	6.44763	166.34	6.48539	166.34	3.44482	166.34	3.46848	166.34	1.78455	166.34	1.78791	166.34	0.804199	166.34	0.841318	166.34	3.23425	166.34	3.32308
166.44	11.1805	166.44	11.262	166.44	6.44828	166.44	6.48556	166.44	3.44157	166.44	3.46859	166.44	1.79106	166.44	1.78798	166.44	0.798991	166.44	0.841354	166.44	3.23881	166.44	3.32319
166.54	11.1902	166.54	11.2622	166.54	6.45414	166.54	6.48574	166.54	3.4318	166.54	3.46871	166.54	1.7852	166.54	1.78804	166.54	0.795085	166.54	0.841389	166.54	3.2349	166.54	3.32331
166.64	11.1904	166.64	11.2624	166.64	6.45308	166.64	6.48592	166.64	3.44051	166.64	3.46882	166.64	1.78609	166.64	1.78811	166.64	0.794026	166.64	0.841424	166.64	3.24361	166.64	3.32342
166.74	11.2	166.74	11.2626	166.74	6.46586	166.74	6.48609	166.74	3.44743	166.74	3.46894	166.74	1.78715	166.74	1.78817	166.74	0.806803	166.74	0.84146	166.74	3.24662	166.74	3.32354
166.84	11.1987	166.84	11.2628	166.84	6.4587	166.84	6.48627	166.84	3.44222	166.84	3.46905	166.84	1.79097	166.84	1.78824	166.84	0.799642	166.84	0.841495	166.84	3.24923	166.84	3.32365
166.94	11.2045	166.94	11.263	166.94	6.46456	166.94	6.48644	166.94	3.44613	166.94	3.46917	166.94	1.78389	166.94	1.78831	166.94	0.805501	166.94	0.84153	166.94	3.24532	166.94	3.32377
167.04	11.2019	167.04	11.2632	167.04	6.46196	167.04	6.48662	167.04	3.44474	167.04	3.46928	167.04	1.78324	167.04	1.78837	167.04	0.802897	167.04	0.841565	167.04	3.24272	167.04	3.32388
167.14	11.1989	167.14	11.2634	167.14	6.45894	167.14	6.48679	167.14	3.45028	167.14	3.4694	167.14	1.79	167.14	1.78844	167.14	0.799153	167.14	0.8416	167.14	3.25533	167.14	3.324
167.24	11.2045	167.24	11.2636	167.24	6.46456	167.24	6.48696	167.24	3.45199	167.24	3.46951	167.24	1.7878	167.24	1.7885	167.24	0.803548	167.24	0.841634	167.24	3.25313	167.24	3.32411
167.34	11.2019	167.34	11.2638	167.34	6.46195	167.34	6.48714	167.34	3.44938	167.34	3.46962	167.34	1.78324	167.34	1.78857	167.34	0.800944	167.34	0.841669	167.34	3.24858	167.34	3.32422
167.44	11.1993	167.44	11.264	167.44	6.45935	167.44	6.48731	167.44	3.45654	167.44	3.46974	167.44	1.7865	167.44	1.78863	167.44	0.808105	167.44	0.841704	167.44	3.25769	167.44	3.32434
167.54	11.2006	167.54	11.2642	167.54	6.46456	167.54	6.48748	167.54	3.45784	167.54	3.46985	167.54	1.7878	167.54	1.7887	167.54	0.809407	167.54	0.841738	167.54	3.25704	167.54	3.32445
167.64	11.1931	167.64	11.2644	167.64	6.46871	167.64	6.48765	167.64	3.46004	167.64	3.46996	167.64	1.77633	167.64	1.78876	167.64	0.80184	167.64	0.841773	167.64	3.26119	167.64	3.32456
167.74	11.2072	167.74	11.2646	167.74	6.46521	167.74	6.48783	167.74	3.4585	167.74	3.47007	167.74	1.77283	167.74	1.78882	167.74	0.810059	167.74	0.841807	167.74	3.25769	167.74	3.32467
167.84	11.2032	167.84	11.2648	167.84	6.46057	167.84	6.488	167.84	3.44873	167.84	3.47019	167.84	1.77283	167.84	1.78889	167.84	0.815918	167.84	0.841841	167.84	3.26746	167.84	3.32479
167.94	11.2078	167.94	11.265	167.94	6.45414	167.94	6.48817	167.94	3.45329	167.94	3.4703	167.94	1.78324	167.94	1.78895	167.94	0.816569	167.94	0.841876	167.94	3.26347	167.94	3.3249
168.04	11.2098	168.04	11.2652	168.04	6.46196	168.04	6.48834	168.04	3.45133	168.04	3.47041	168.04	1.78129	168.04	1.78902	168.04	0.814616	168.04	0.84191	168.04	3.25834	168.04	3.32501
168.14	11.2087	168.14	11.2654	168.14	6.45894	168.14	6.48851	168.14	3.44832	168.14	3.47052	168.14	1.77828	168.14	1.78908	168.14	0.811604	168.14	0.841944	168.14	3.26119	168.14	3.32512
168.24	11.2059	168.24	11.2656	168.24	6.46977	168.24	6.48867	168.24	3.44743	168.24	3.47063	168.24	1.77738	168.24	1.78914	168.24	0.820475	168.24	0.841978	168.24	3.27397	168.24	3.32523
168.34	11.2169	168.34	11.2658	168.34	6.46521	168.34	6.48884	168.34	3.44287	168.34	3.47074	168.34	1.77283	168.34	1.78921	168.34	0.815918	168.34	0.842012	168.34	3.27136	168.34	3.32534
168.44	11.2111	168.44	11.266	168.44	6.45935	168.44	6.48901	168.44	3.44678	168.44	3.47085	168.44	1.77673	168.44	1.78927	168.44	0.810059	168.44	0.842045	168.44	3.26355	168.44	3.32545
168.54	11.2202	168.54	11.2662	168.54	6.46846	168.54	6.48918	168.54	3.44613	168.54	3.47096	168.54	1.77608	168.54	1.78933	168.54	0.819173	168.54	0.842079	168.54	3.26876	168.54	3.32556
168.64	11.2163	168.64	11.2664	168.64	6.46456	168.64	6.48935	168.64	3.44613	168.64	3.47107	168.64	1.77144	168.64	1.7894	168.64	0.819173	168.64	0.842113	168.64	3.26485	168.64	3.32567
168.74	11.2104	168.74	11.2666	168.74	6.4587	168.74	6.48951	168.74	3.45125	168.74	3.47118	168.74	1.77413	168.74	1.78946	168.74	0.815267	168.74	0.842146	168.74	3.26876	168.74	3.32578
168.84	11.2168	168.84	11.2668	168.84	6.46977	168.84	6.48968	168.84	3.44548	168.84	3.47129	168.84	1.77152	168.84	1.78952	168.84	0.806803	168.84	0.84218	168.84	3.26615	168.84	3.32589
168.94	11.2137	168.94	11.267	168.94	6.46977	168.94	6.48984	168.94	3.44548	168.94	3.4714	168.94	1.77543	168.94	1.78958	168.94	0.814616	168.94	0.842213	168.94	3.27397	168.94	3.326
169.04	11.2217	169.04	11.2672	169.04	6.47196	169.04	6.49001	169.04	3.44767	169.04	3.47151	169.04	1.76786	169.04	1.78964	169.04	0.812906	169.04	0.842246	169.04	3.26835	169.04	3.32611
169.14	11.2124	169.14	11.2674	169.14	6.47628	169.14	6.49017	169.14	3.44222	169.14	3.47161	169.14	1.7585	169.14	1.78971	169.14	0.807455	169.14	0.84228	169.14	3.2629	169.14	3.32621
169.24	11.2104	169.24	11.2676	169.24	6.47628	169.24	6.49034	169.24	3.44222	169.24	3.47172	169.24	1.75655	169.24	1.78977	169.24	0.806722	169.24	0.842313	169.24	3.26095	169.24	3.32632
169.34	11.223	169.34	11.2677	169.34	6.47327	169.34	6.4905	169.34	3.44897	169.34	3.47183	169.34	1.76526	169.34	1.78983	169.34	0.798584	169.34	0.842346	169.34	3.26965	169.34	3.32643
169.44	11.2273	169.44	11.2679	169.44	6.47367	169.44	6.49067	169.44	3.44938	169.44	3.47194	169.44	1.76371	169.44	1.78989	169.44	0.797038	169.44	0.842379	169.44	3.2642	169.44	3.32654
169.54	11.2234	169.54	11.2681	169.54	6.46782	169.54	6.49083	169.54	3.43376	169.54	3.47205	169.54	1.75395	169.54	1.78995	169.54	0.787273	169.54	0.842412	169.54	3.24858	169.54	3.32665
169.64	11.2202	169.64	11.2683	169.64	6.46651	169.64	6.49099	169.64	3.44808	169.64	3.47215	169.64	1.75265	169.64	1.79001	169.64	0.795735	169.64	0.842445	169.64	3.25899	169.64	3.32675
169.74	11.2221	169.74	11.2685	169.74	6.46261	169.74	6.49115	169.74	3.44613	169.74	3.47226	169.74	1.74874	169.74	1.79008	169.74	0.791829	169.74	0.842477	169.74	3.25509	169.74	3.32686
169.84	11.2202	169.84	11.2687	169.84	6.46969	169.84	6.49132	169.84	3.44222	169.84	3.47236	169.84	1.75655	169.84	1.79014	169.84	0.793782	169.84	0.84251	169.84	3.2524	169.84	3.32696
169.94	11.2182	169.94	11.2689	169.94	6.46651	169.94	6.49148	169.94	3.44613	169.94	3.47247	169.94	1.7546	169.94	1.7902	169.94	0.803548	169.94	0.842543	169.94	3.25899	169.94	3.32707
170.04	11.2254	170.04	11.2691	170.04	6.46195	170.04	6.49164	170.04	3.44157	170.04	3.47258	170.04	1.75395	170.04	1.79026	170.04	0.797038	170.04	0.842575	170.04	3.25834	170.04	3.32718
170.14	11.2189	170.14	11.2692	170.14	6.45544	170.14	6.4918	170.14	3.43506	170.14	3.47268	170.14	1.74939	170.14	1.79032	170.14	0.796387	170.14	0.842607	170.14	3.26355	170.14	3.32728
170.24	11.2221	170.24	11.2694	170.24	6.46456	170.24	6.49196	170.24	3.44417	170.24	3.47279	170.24	1.74679	170.24	1.79038	170.24	0.805501	170.24	0.84264	170.24	3.26095	170.24	3.32739
170.34	11.2299	170.34	11.2696	170.34	6.46065	170.34	6.49212	170.34	3.44027	170.34	3.47289	170.34	1.74483	170.34	1.79044	170.34	0.801595	170.34	0.842672	170.34	3.25899	170.34	3.32749
